club_id,status,name,relative_url,is_special
2730,ok,Sport Boys Association,/sport-boys-association/startseite/verein/2730,False
27323,ok,Coimbra Esporte Clube Ltda (MG),/coimbra-esporte-clube-ltda-mg/startseite/verein/27323,False
2734,ok,FBC Melgar,/fbc-melgar/startseite/verein/2734,False
27346,ok,Virtus Bergamo Youth,/virtus-bergamo-youth/startseite/verein/27346,False
27359,ok,Valenzuela PB–Mendiola FC,/valenzuela-pb-mendiola-fc/startseite/verein/27359,False
27360,ok,Pasargad FC,/pasargad-fc/startseite/verein/27360,False
2737,ok,Saturn Ramenskoe,/saturn-ramenskoe/startseite/verein/2737,False
27399,ok,Karcagi SE,/karcagi-se/startseite/verein/27399,False
2740,ok,Vorskla Poltava,/vorskla-poltava/startseite/verein/2740,False
2741,ok,Baltika Kaliningrad,/baltika-kaliningrad/startseite/verein/2741,False
2742,ok,Obolon Kyiv (-2012),/obolon-kyiv-2012/startseite/verein/2742,False
2745,ok,Polonia Warsaw,/polonia-warsaw/startseite/verein/2745,False
27454,ok,Barrack Young Controllers,/barrack-young-controllers/startseite/verein/27454,False
27462,ok,AC Este 1920,/ac-este-1920/startseite/verein/27462,False
27473,ok,AA Flamengo,/aa-flamengo/startseite/verein/27473,False
27475,ok,CA Penapolense,/ca-penapolense/startseite/verein/27475,False
27486,ok,UC Montecchio Maggiore,/uc-montecchio-maggiore/startseite/verein/27486,False
27561,ok,US Adriese 1906,/us-adriese-1906/startseite/verein/27561,False
27577,ok,Penang FC,/penang-fc/startseite/verein/27577,False
2758,ok,MSV Duisburg U19,/msv-duisburg-u19/startseite/verein/2758,False
2759,ok,Ross County FC,/ross-county-fc/startseite/verein/2759,False
2760,ok,Partick Thistle FC,/partick-thistle-fc/startseite/verein/2760,False
2761,ok,FK Haugesund,/fk-haugesund/startseite/verein/2761,False
27613,ok,Santegidiese 1948,/santegidiese-1948/startseite/verein/27613,False
27642,ok,Águia de Marabá FC,/aguia-de-maraba-fc/startseite/verein/27642,False
27689,ok,CF Sant Rafel,/cf-sant-rafel/startseite/verein/27689,False
2773,ok,1.FC Phönix Lübeck,/1-fc-phoenix-luebeck/startseite/verein/2773,False
27755,ok,Cascavel Clube Recreativo (PR),/cascavel-clube-recreativo-pr/startseite/verein/27755,False
2777,ok,Cementarnica Skopje,/cementarnica-skopje/startseite/verein/2777,False
2778,ok,FC Nordsjaelland,/fc-nordsjaelland/startseite/verein/2778,False
27782,ok,Clube Andraus Brasil ,/clube-andraus-brasil/startseite/verein/27782,False
27786,ok,Montevideo Wanderers U19,/montevideo-wanderers-u19/startseite/verein/27786,False
2779,ok,MSK Puchov,/msk-puchov/startseite/verein/2779,False
2781,ok,FC Petrzalka,/fc-petrzalka/startseite/verein/2781,False
27811,ok,07 Vestur,/07-vestur/startseite/verein/27811,False
27818,ok,Machine Sazi Tabriz,/machine-sazi-tabriz/startseite/verein/27818,False
2782,ok,JFK Ventspils,/jfk-ventspils/startseite/verein/2782,False
27820,ok,Shahid Ghandi Yazd,/shahid-ghandi-yazd/startseite/verein/27820,False
2783,ok,Metalurg Donetsk (- 2015),/metalurg-donetsk-2015/startseite/verein/2783,False
27835,ok,EC Cruzeiro,/ec-cruzeiro/startseite/verein/27835,False
2784,ok,APOEL Nicosia,/apoel-nicosia/startseite/verein/2784,False
27843,ok,Bala Town,/bala-town/startseite/verein/27843,False
2785,ok,Hapoel Ramat Gan,/hapoel-ramat-gan/startseite/verein/2785,False
27861,ok,Club Atlético Grau,/club-atletico-grau/startseite/verein/27861,False
279,ok,Ferencvárosi TC,/ferencvarosi-tc/startseite/verein/279,False
2790,ok,FC Lugano,/fc-lugano/startseite/verein/2790,False
27908,ok,Buducnost Podgorica U19,/buducnost-podgorica-u19/startseite/verein/27908,False
27913,ok,Berekum Arsenal,/berekum-arsenal/startseite/verein/27913,False
27922,ok,Unión Española U21,/union-espanola-u21/startseite/verein/27922,False
2793,ok,Southend United,/southend-united/startseite/verein/2793,False
2794,ok,Havant & Waterlooville FC,/havant-waterlooville-fc/startseite/verein/2794,False
2795,ok,Raith Rovers FC,/raith-rovers-fc/startseite/verein/2795,False
2796,ok,Woking FC,/woking-fc/startseite/verein/2796,False
2797,ok,Ebbsfleet United,/ebbsfleet-united/startseite/verein/2797,False
27999,ok,FC Lausanne-Sport U18,/fc-lausanne-sport-u18/startseite/verein/27999,False
28010,ok,Sankata Club,/sankata-club/startseite/verein/28010,False
2802,ok,Airdrieonians FC,/airdrieonians-fc/startseite/verein/2802,False
28022,ok,Cuiabá Esporte Clube (MT),/cuiaba-esporte-clube-mt/startseite/verein/28022,False
28035,ok,Al-Nahda Club,/al-nahda-club/startseite/verein/28035,False
2804,ok,Barnet FC,/barnet-fc/startseite/verein/2804,False
2805,ok,Wycombe Wanderers,/wycombe-wanderers/startseite/verein/2805,False
28052,ok,América Mineiro U20,/america-mineiro-u20/startseite/verein/28052,False
28053,ok,América Futebol Clube (MG) U17,/america-futebol-clube-mg-u17/startseite/verein/28053,False
28066,ok,San Diego Surf,/san-diego-surf/startseite/verein/28066,False
28082,ok,FC Ballkani,/fc-ballkani/startseite/verein/28082,False
28095,ok,FC Ufa,/fc-ufa/startseite/verein/28095,False
28098,ok,FC Kaluga,/fc-kaluga/startseite/verein/28098,False
28107,ok,K Lierse SK,/k-lierse-sk/startseite/verein/28107,False
2811,ok,NK Spansko Zagreb,/nk-spansko-zagreb/startseite/verein/2811,False
2814,ok,Gillingham FC,/gillingham-fc/startseite/verein/2814,False
2817,ok,Strømsgodset IF,/stroemsgodset-if/startseite/verein/2817,False
28170,ok,FC Edmonton,/fc-edmonton/startseite/verein/28170,False
28171,ok,Orlando City Soccer Club,/orlando-city-soccer-club/startseite/verein/28171,False
28178,ok,Akzhayik Uralsk (- 2025),/akzhayik-uralsk-2025/startseite/verein/28178,False
282,ok,FK Sarajevo,/fk-sarajevo/startseite/verein/282,False
28213,ok,Kajaanin Haka,/kajaanin-haka/startseite/verein/28213,False
28218,ok,CA Independiente,/ca-independiente/startseite/verein/28218,False
2824,ok,Ajax Amsterdam U19,/ajax-amsterdam-u19/startseite/verein/2824,False
2827,ok,Hertha BSC U19,/hertha-bsc-u19/startseite/verein/2827,False
2828,ok,Maccabi Ahi Nazareth,/maccabi-ahi-nazareth/startseite/verein/2828,False
2829,ok,AD Marco 09,/ad-marco-09/startseite/verein/2829,False
28292,ok,Angostura FC,/angostura-fc/startseite/verein/28292,False
2832,ok,Gaziantep FK,/gaziantep-fk/startseite/verein/2832,False
28321,ok,FK Crvena Zemlja Nova Ves,/fk-crvena-zemlja-nova-ves/startseite/verein/28321,False
28329,ok,Sriwijaya FC,/sriwijaya-fc/startseite/verein/28329,False
28333,ok,Al-Mina'a SC,/al-mina-a-sc/startseite/verein/28333,False
28340,ok,SER Santo Ângelo,/ser-santo-angelo/startseite/verein/28340,False
28344,ok,Mes Rafsanjan,/mes-rafsanjan/startseite/verein/28344,False
28374,ok,Aduana Stars FC,/aduana-stars-fc/startseite/verein/28374,False
28378,ok,Koninklijke HFC Haarlem,/koninklijke-hfc-haarlem/startseite/verein/28378,False
28380,ok,Sepahan FC U20,/sepahan-fc-u20/startseite/verein/28380,False
2843,ok,GIF Sundsvall,/gif-sundsvall/startseite/verein/2843,False
2844,ok,IFK Norrköping,/ifk-norrkoeping/startseite/verein/2844,False
28447,ok,Oskarshamns AIK,/oskarshamns-aik/startseite/verein/28447,False
28456,ok,Akademia Chertanovo Moscow U17,/akademia-chertanovo-moscow-u17/startseite/verein/28456,False
28457,ok,East Kilbride FC,/east-kilbride-fc/startseite/verein/28457,False
28458,ok,Belshina Bobruisk II,/belshina-bobruisk-ii/startseite/verein/28458,False
28488,ok,PSTC (PR),/pstc-pr/startseite/verein/28488,False
28501,ok,Ýmir Kópavogur,/ymir-kopavogur/startseite/verein/28501,False
28522,ok,Kamatamare Sanuki,/kamatamare-sanuki/startseite/verein/28522,False
28532,ok,FB Gulbene-2005,/fb-gulbene-2005/startseite/verein/28532,False
28544,ok,US Palmese,/us-palmese/startseite/verein/28544,False
28549,ok,Augnablik Kópavogur,/augnablik-kopavogur/startseite/verein/28549,False
28559,ok,CA Bastia (- 2017),/ca-bastia-2017/startseite/verein/28559,False
28580,ok,Stade de Mbour,/stade-de-mbour/startseite/verein/28580,False
28593,ok,Estudiantes de Altamira (- 2015),/estudiantes-de-altamira-2015/startseite/verein/28593,False
28596,ok,FC SILON Taborsko,/fc-silon-taborsko/startseite/verein/28596,False
28597,ok,Al-Batin FC,/al-batin-fc/startseite/verein/28597,False
28604,ok,UBC Thunderbirds (University of British Columbia),/ubc-thunderbirds-university-of-british-columbia/startseite/verein/28604,False
2861,ok,KV Oostende (-2024),/kv-oostende-2024/startseite/verein/2861,False
28612,ok,Itabuna EC,/itabuna-ec/startseite/verein/28612,False
2862,ok,Feyenoord U19,/feyenoord-u19/startseite/verein/2862,False
28625,ok,Stirling Macedonia FC,/stirling-macedonia-fc/startseite/verein/28625,False
2863,ok,América Futebol Clube (MG),/america-futebol-clube-mg/startseite/verein/2863,False
28633,ok,UE Santa Coloma,/ue-santa-coloma/startseite/verein/28633,False
28637,ok,Shabab Al-Khaleel SC,/shabab-al-khaleel-sc/startseite/verein/28637,False
28641,ok,Jabal Al-Mokabber Al-Maqdisi Club,/jabal-al-mokabber-al-maqdisi-club/startseite/verein/28641,False
28643,ok,SK Beveren,/sk-beveren/startseite/verein/28643,False
28644,ok,Markaz Shabab Al-Am'ari,/markaz-shabab-al-am-ari/startseite/verein/28644,False
2865,ok,Betis Deportivo Balompié,/betis-deportivo-balompie/startseite/verein/2865,False
28667,ok,Oeste Paulista Esporte Clube (SP),/oeste-paulista-esporte-clube-sp/startseite/verein/28667,False
2867,ok,Recreativo Huelva,/recreativo-huelva/startseite/verein/2867,False
2868,ok,Real Madrid C (- 2015),/real-madrid-c-2015/startseite/verein/2868,False
28681,ok,Poprad Muszyna,/poprad-muszyna/startseite/verein/28681,False
28696,ok,Brooklyn Italians,/brooklyn-italians/startseite/verein/28696,False
2870,ok,VV Smitshoek Barendrecht,/vv-smitshoek-barendrecht/startseite/verein/2870,False
28706,ok,Reading United AC,/reading-united-ac/startseite/verein/28706,False
2871,ok,Real de Banjul,/real-de-banjul/startseite/verein/2871,False
28720,ok,Can Tho FC (- 2024),/can-tho-fc-2024/startseite/verein/28720,False
28730,ok,Renofa Yamaguchi,/renofa-yamaguchi/startseite/verein/28730,False
28740,ok,FC Džiugas Telšiai,/fc-dziugas-telsiai/startseite/verein/28740,False
28753,ok,Fukushima United,/fukushima-united/startseite/verein/28753,False
28760,ok,SK Austria Klagenfurt,/sk-austria-klagenfurt/startseite/verein/28760,False
28770,ok,FK Metta,/fk-metta/startseite/verein/28770,False
28778,ok,CS Sanem,/cs-sanem/startseite/verein/28778,False
28780,ok,FC Nomme United,/fc-nomme-united/startseite/verein/28780,False
288,ok,Club Estudiantes de La Plata,/club-estudiantes-de-la-plata/startseite/verein/288,False
28801,ok,UKS SMS Lodz U19,/uks-sms-lodz-u19/startseite/verein/28801,False
28844,ok,Al-Taawoun FC,/al-taawoun-fc/startseite/verein/28844,False
28848,ok,Al-Faisaly FC,/al-faisaly-fc/startseite/verein/28848,False
28850,ok,Club Necaxa U19,/club-necaxa-u19/startseite/verein/28850,False
28860,ok,Athletic Bilbao U19,/athletic-bilbao-u19/startseite/verein/28860,False
28862,ok,CD Tenerife Youth,/cd-tenerife-youth/startseite/verein/28862,False
28863,ok,CD Tenerife U19,/cd-tenerife-u19/startseite/verein/28863,False
28867,ok,Sevilla FC U19,/sevilla-fc-u19/startseite/verein/28867,False
28868,ok,Villarreal CF U19,/villarreal-cf-u19/startseite/verein/28868,False
28869,ok,Racing Santander U19,/racing-santander-u19/startseite/verein/28869,False
28870,ok,Real Madrid U19,/real-madrid-u19/startseite/verein/28870,False
28871,ok,Real Zaragoza U19,/real-zaragoza-u19/startseite/verein/28871,False
28875,ok,Braunschweiger SC Acosta U17,/braunschweiger-sc-acosta-u17/startseite/verein/28875,False
28893,ok,Puszcza Niepolomice,/puszcza-niepolomice/startseite/verein/28893,False
289,ok,Sunderland AFC,/sunderland-afc/startseite/verein/289,False
2891,ok,SuperSport United,/supersport-united/startseite/verein/2891,False
28933,ok,FHK Liepajas Metalurgs II,/fhk-liepajas-metalurgs-ii/startseite/verein/28933,False
28936,ok,FK Spartaks Jurmala,/fk-spartaks-jurmala/startseite/verein/28936,False
28937,ok,FK Tukums 2000,/fk-tukums-2000/startseite/verein/28937,False
28954,ok,Ballerup Skovlunde Fodbold,/ballerup-skovlunde-fodbold/startseite/verein/28954,False
28956,ok,AEL Kalloni,/ael-kalloni/startseite/verein/28956,False
28970,ok,Azam FC,/azam-fc/startseite/verein/28970,False
28971,ok,FC Kolkheti-1913 Poti,/fc-kolkheti-1913-poti/startseite/verein/28971,False
28972,ok,FK Be1,/fk-be1/startseite/verein/28972,False
28983,ok,Extension Gunners FC,/extension-gunners-fc/startseite/verein/28983,False
28985,ok,Auckland City FC Youth,/auckland-city-fc-youth/startseite/verein/28985,False
28988,ok,Hawke's Bay United Youth,/hawke-s-bay-united-youth/startseite/verein/28988,False
28990,ok,NK BSK Bijelo Brdo,/nk-bsk-bijelo-brdo/startseite/verein/28990,False
28999,ok,Cusco FC,/cusco-fc/startseite/verein/28999,False
29,ok,Everton FC,/everton-fc/startseite/verein/29,False
290,ok,AJ Auxerre,/aj-auxerre/startseite/verein/290,False
29051,ok,FC Ferizaj,/fc-ferizaj/startseite/verein/29051,False
29052,ok,KF Flamurtari Prishtinë,/kf-flamurtari-prishtine/startseite/verein/29052,False
29053,ok,SC Gjilani,/sc-gjilani/startseite/verein/29053,False
29095,ok,Extremadura UD (- 2022),/extremadura-ud-2022/startseite/verein/29095,False
291,ok,AD São Caetano (SP),/ad-sao-caetano-sp/startseite/verein/291,False
29105,ok,Victoria Sulejowek,/victoria-sulejowek/startseite/verein/29105,False
29107,ok,FC St. Pauli Youth,/fc-st-pauli-youth/startseite/verein/29107,False
29109,ok,Girnyk-Sport Gorishni Plavni,/girnyk-sport-gorishni-plavni/startseite/verein/29109,False
29143,ok,Shandong Taishan Reserves,/shandong-taishan-reserves/startseite/verein/29143,False
29151,ok,Potros UAEM (- 2020),/potros-uaem-2020/startseite/verein/29151,False
29172,ok,FC Osaka,/fc-osaka/startseite/verein/29172,False
29180,ok,Atletico Suzuka Club,/atletico-suzuka-club/startseite/verein/29180,False
29187,ok,FC Seoul Reserves,/fc-seoul-reserves/startseite/verein/29187,False
2919,ok,AC Monza,/ac-monza/startseite/verein/2919,False
2921,ok,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921,False
29228,ok,Royal Excel Mouscron (-2022),/royal-excel-mouscron-2022/startseite/verein/29228,False
2923,ok,CD Badajoz,/cd-badajoz/startseite/verein/2923,False
2925,ok,FC Lahti,/fc-lahti/startseite/verein/2925,False
2926,ok,Ajax Cape Town (- 2020),/ajax-cape-town-2020/startseite/verein/2926,False
29271,ok,CD Tudelano,/cd-tudelano/startseite/verein/29271,False
29281,ok,Skala Morshyn (- 2018),/skala-morshyn-2018/startseite/verein/29281,False
29285,ok,Al-Yarmouk SC (Kuwait),/al-yarmouk-sc-kuwait/startseite/verein/29285,False
2929,ok,CD Toledo,/cd-toledo/startseite/verein/2929,False
293,ok,FSV Frankfurt,/fsv-frankfurt/startseite/verein/293,False
2930,ok,Rangers International FC,/rangers-international-fc/startseite/verein/2930,False
29301,ok,Beijing BSU (2004-2023),/beijing-bsu-2004-2023/startseite/verein/29301,False
29307,ok,Tochigi City,/tochigi-city/startseite/verein/29307,False
29351,ok,Torino FC Youth,/torino-fc-youth/startseite/verein/29351,False
29366,ok,KFG Gardabaer,/kfg-gardabaer/startseite/verein/29366,False
294,ok,SL Benfica,/sl-benfica/startseite/verein/294,False
29407,ok,CD Gloria,/cd-gloria/startseite/verein/29407,False
2944,ok,Sincan Belediyesi Ankaraspor,/sincan-belediyesi-ankaraspor/startseite/verein/2944,False
2945,ok,OJC Rosmalen,/ojc-rosmalen/startseite/verein/2945,False
29484,ok,Hapoel Umm al-Fahm,/hapoel-umm-al-fahm/startseite/verein/29484,False
29487,ok,Toronto FC Academy,/toronto-fc-academy/startseite/verein/29487,False
2950,ok,FC Samtredia,/fc-samtredia/startseite/verein/2950,False
29523,ok,Thaqafi Tulkarem,/thaqafi-tulkarem/startseite/verein/29523,False
29525,ok,GSK Gorodeya ,/gsk-gorodeya/startseite/verein/29525,False
29561,ok,SC Bettembourg,/sc-bettembourg/startseite/verein/29561,False
29566,ok,CA All Boys II,/ca-all-boys-ii/startseite/verein/29566,False
29572,ok,Shillong Lajong FC,/shillong-lajong-fc/startseite/verein/29572,False
29580,ok,ES Villerupt-Thil,/es-villerupt-thil/startseite/verein/29580,False
29601,ok,Racing FC Union Luxembourg U17,/racing-fc-union-luxembourg-u17/startseite/verein/29601,False
2961,ok,Moss FK,/moss-fk/startseite/verein/2961,False
2962,ok,Altrincham FC,/altrincham-fc/startseite/verein/2962,False
2963,ok,Burton Albion,/burton-albion/startseite/verein/2963,False
2964,ok,Scunthorpe United,/scunthorpe-united/startseite/verein/2964,False
29668,ok,TSC Euskirchen 1848/1913 U17,/tsc-euskirchen-1848-1913-u17/startseite/verein/29668,False
2967,ok,Racing Besançon,/racing-besancon/startseite/verein/2967,False
29675,ok,FC Samgurali Tskaltubo,/fc-samgurali-tskaltubo/startseite/verein/29675,False
2969,ok,Dijon FCO,/dijon-fco/startseite/verein/2969,False
29700,ok,AFC Unirea 04 Slobozia,/afc-unirea-04-slobozia/startseite/verein/29700,False
29718,ok,SD Serra FC,/sd-serra-fc/startseite/verein/29718,False
29719,ok,Xewkija Tigers FC,/xewkija-tigers-fc/startseite/verein/29719,False
2972,ok,Football Bourg-en-Bresse Péronnas 01,/football-bourg-en-bresse-peronnas-01/startseite/verein/2972,False
29733,ok,SD Leioa,/sd-leioa/startseite/verein/29733,False
29734,ok,SV Allner-Bödingen Youth,/sv-allner-boedingen-youth/startseite/verein/29734,False
2974,ok,Francs Borains,/francs-borains/startseite/verein/2974,False
29746,ok,Western Mass Pioneers,/western-mass-pioneers/startseite/verein/29746,False
29750,ok,Deportivo Miranda FC,/deportivo-miranda-fc/startseite/verein/29750,False
29755,ok,Bollstanäs SK,/bollstanaes-sk/startseite/verein/29755,False
29757,ok,Vipers SC,/vipers-sc/startseite/verein/29757,False
2976,ok,Hapoel Beer Sheva,/hapoel-beer-sheva/startseite/verein/2976,False
2977,ok,KSV Roeselare (-2020),/ksv-roeselare-2020/startseite/verein/2977,False
2978,ok,US Lusitanos Saint-Maur,/us-lusitanos-saint-maur/startseite/verein/2978,False
29787,ok,FK Partizan Belgrade II,/fk-partizan-belgrade-ii/startseite/verein/29787,False
29790,ok,Thika United FC,/thika-united-fc/startseite/verein/29790,False
29791,ok,Pobla de Mafumet CF,/pobla-de-mafumet-cf/startseite/verein/29791,False
29808,ok,Tilykratis Lefkada,/tilykratis-lefkada/startseite/verein/29808,False
29826,ok,Philadelphia Union Academy,/philadelphia-union-academy/startseite/verein/29826,False
29831,ok,FCV Farul Constanta,/fcv-farul-constanta/startseite/verein/29831,False
2984,ok,Egaleo 1931,/egaleo-1931/startseite/verein/2984,False
29844,ok,CS Brétigny Football,/cs-bretigny-football/startseite/verein/29844,False
29845,ok,Le Mée Sports Football,/le-mee-sports-football/startseite/verein/29845,False
29852,ok,Gaborone United,/gaborone-united/startseite/verein/29852,False
29855,ok,Cockburn City SC,/cockburn-city-sc/startseite/verein/29855,False
2987,ok,Motherwell FC U20,/motherwell-fc-u20/startseite/verein/2987,False
29880,ok,JK Luunja,/jk-luunja/startseite/verein/29880,False
299,ok,Wuppertaler SV,/wuppertaler-sv/startseite/verein/299,False
2990,ok,Académica Coimbra,/academica-coimbra/startseite/verein/2990,False
29917,ok,Persibo Bojonegoro,/persibo-bojonegoro/startseite/verein/29917,False
2993,ok,Satellite FC,/satellite-fc/startseite/verein/2993,False
2995,ok,FC Paços de Ferreira,/fc-pacos-de-ferreira/startseite/verein/2995,False
29955,ok,SC Ideal,/sc-ideal/startseite/verein/29955,False
2996,ok,Incheon United,/incheon-united/startseite/verein/2996,False
29990,ok,West Bromwich Albion U21,/west-bromwich-albion-u21/startseite/verein/29990,False
3,ok,1.FC Köln,/1-fc-koeln/startseite/verein/3,False
3000,ok,East Stirlingshire FC,/east-stirlingshire-fc/startseite/verein/3000,False
3001,ok,Queen of the South FC,/queen-of-the-south-fc/startseite/verein/3001,False
30024,ok,NK Sloga Gredelj Zagreb,/nk-sloga-gredelj-zagreb/startseite/verein/30024,False
30028,ok,Ulsan Hyundai Mipo Dolphin (- 2016),/ulsan-hyundai-mipo-dolphin-2016/startseite/verein/30028,False
30037,ok,FK Celik Niksic,/fk-celik-niksic/startseite/verein/30037,False
30038,ok,CA Mitre,/ca-mitre/startseite/verein/30038,False
30046,ok,Heart of Midlothian FC U17,/heart-of-midlothian-fc-u17/startseite/verein/30046,False
30050,ok,NS Mura U19,/ns-mura-u19/startseite/verein/30050,False
30051,ok,NK Bravo U19,/nk-bravo-u19/startseite/verein/30051,False
30062,ok,Sekzia Ness Ziona,/sekzia-ness-ziona/startseite/verein/30062,False
30066,ok,FC Legnago Salus,/fc-legnago-salus/startseite/verein/30066,False
3008,ok,Hull City,/hull-city/startseite/verein/3008,False
30082,ok,Independiente FBC,/independiente-fbc/startseite/verein/30082,False
301,ok,FCSB,/fcsb/startseite/verein/301,False
3010,ok,CF Gavà,/cf-gava/startseite/verein/3010,False
30102,ok,Zurrieq FC,/zurrieq-fc/startseite/verein/30102,False
30111,ok,Alebrijes de Oaxaca,/alebrijes-de-oaxaca/startseite/verein/30111,False
3012,ok,Stenhousemuir FC,/stenhousemuir-fc/startseite/verein/3012,False
30120,ok,AE Kifisia,/ae-kifisia/startseite/verein/30120,False
30122,ok,Eastern Company SC,/eastern-company-sc/startseite/verein/30122,False
30125,ok,ACD Altos Hornos Zapla,/acd-altos-hornos-zapla/startseite/verein/30125,False
30128,ok,Luban Maniowy,/luban-maniowy/startseite/verein/30128,False
3013,ok,Hutchison Vale BC,/hutchison-vale-bc/startseite/verein/3013,False
30143,ok,DYuSSh FK Kolomyagi St. Petersburg,/dyussh-fk-kolomyagi-st-petersburg/startseite/verein/30143,False
3016,ok,Forfar Athletic FC,/forfar-athletic-fc/startseite/verein/3016,False
30200,ok,ÉFC Fréjus Saint-Raphaël,/efc-frejus-saint-raphael/startseite/verein/30200,False
30204,ok,FC Annecy,/fc-annecy/startseite/verein/30204,False
30208,ok,GD Gafanha,/gd-gafanha/startseite/verein/30208,False
3021,ok,Arbroath FC,/arbroath-fc/startseite/verein/3021,False
30238,ok,Osaka University of Commerce,/osaka-university-of-commerce/startseite/verein/30238,False
3024,ok,East Fife FC,/east-fife-fc/startseite/verein/3024,False
30245,ok,Saint-Pryvé Saint-Hilaire FC,/saint-pryve-saint-hilaire-fc/startseite/verein/30245,False
30255,ok,Capital FC,/capital-fc/startseite/verein/30255,False
3026,ok,Greenock Morton FC,/greenock-morton-fc/startseite/verein/3026,False
3027,ok,Cowdenbeath FC,/cowdenbeath-fc/startseite/verein/3027,False
30284,ok,AD Nogueirense,/ad-nogueirense/startseite/verein/30284,False
30293,ok,Stade Poitevin FC,/stade-poitevin-fc/startseite/verein/30293,False
3030,ok,Montrose FC,/montrose-fc/startseite/verein/3030,False
30330,ok,FK Radnicki Lukavac,/fk-radnicki-lukavac/startseite/verein/30330,False
3037,ok,Calcio Padova,/calcio-padova/startseite/verein/3037,False
3038,ok,RSC Anderlecht U19,/rsc-anderlecht-u19/startseite/verein/3038,False
30400,ok,FC Blue Boys Muhlenbach (- 2020),/fc-blue-boys-muhlenbach-2020/startseite/verein/30400,False
30433,ok,FCI Tallinn,/fci-tallinn/startseite/verein/30433,False
30443,ok,Grand Ouest Association Lyonnaise FC,/grand-ouest-association-lyonnaise-fc/startseite/verein/30443,False
30444,ok,Luçon Football Club,/lucon-football-club/startseite/verein/30444,False
3046,ok,Aberdeen FC U20 ,/aberdeen-fc-u20/startseite/verein/3046,False
30466,ok,El-Kanemi Warriors,/el-kanemi-warriors/startseite/verein/30466,False
30481,ok,CD Llosetense,/cd-llosetense/startseite/verein/30481,False
30484,ok,AB Argir,/ab-argir/startseite/verein/30484,False
30500,ok,Ureña SC,/urena-sc/startseite/verein/30500,False
30507,ok,Union Sportive de Ben Guerdane,/union-sportive-de-ben-guerdane/startseite/verein/30507,False
30509,ok,Alexandra United FC ,/alexandra-united-fc/startseite/verein/30509,False
30516,ok,FC Swift Hesperange II,/fc-swift-hesperange-ii/startseite/verein/30516,False
3052,ok,Sutton United,/sutton-united/startseite/verein/3052,False
30533,ok,Balmazújváros FC,/balmazujvaros-fc/startseite/verein/30533,False
3054,ok,Shrewsbury Town,/shrewsbury-town/startseite/verein/3054,False
3057,ok,Standard Liège,/standard-liege/startseite/verein/3057,False
30583,ok,North Eastern MetroStars SC,/north-eastern-metrostars-sc/startseite/verein/30583,False
30592,ok,Northcote City FC,/northcote-city-fc/startseite/verein/30592,False
30595,ok,Dalvík/Reynir,/dalvik-reynir/startseite/verein/30595,False
306,ok,SC Heerenveen,/sc-heerenveen/startseite/verein/306,False
3060,ok,Atromitos Athens,/atromitos-athens/startseite/verein/3060,False
30606,ok,Othellos Athienou,/othellos-athienou/startseite/verein/30606,False
30612,ok,US Saint-Malo,/us-saint-malo/startseite/verein/30612,False
30613,ok,Kisvárda FC,/kisvarda-fc/startseite/verein/30613,False
3062,ok,Athens Kallithea,/athens-kallithea/startseite/verein/3062,False
30684,ok,FK Senta,/fk-senta/startseite/verein/30684,False
30685,ok,CS Constantine,/cs-constantine/startseite/verein/30685,False
30686,ok,FC Milsami Orhei,/fc-milsami-orhei/startseite/verein/30686,False
3069,ok,FK Loznica,/fk-loznica/startseite/verein/3069,False
30696,ok,UD Socuéllamos,/ud-socuellamos/startseite/verein/30696,False
307,ok,DSV Leoben,/dsv-leoben/startseite/verein/307,False
3070,ok,FK Sutjeska Niksic,/fk-sutjeska-niksic/startseite/verein/3070,False
30721,ok,Elverum Fotball,/elverum-fotball/startseite/verein/30721,False
30729,ok,Cashmere Technical FC,/cashmere-technical-fc/startseite/verein/30729,False
30739,ok,DFK Dainava Alytus,/dfk-dainava-alytus/startseite/verein/30739,False
30742,ok,FK Minija Kretinga,/fk-minija-kretinga/startseite/verein/30742,False
30746,ok,Wellington Phoenix FC Reserves,/wellington-phoenix-fc-reserves/startseite/verein/30746,False
30747,ok,Sokol Ostroda,/sokol-ostroda/startseite/verein/30747,False
30756,ok,Mazur Karczew,/mazur-karczew/startseite/verein/30756,False
30762,ok,UDJ Quinindé U20,/udj-quininde-u20/startseite/verein/30762,False
30764,ok,TVMK Tallinn II (- 2008),/tvmk-tallinn-ii-2008/startseite/verein/30764,False
30766,ok,Lower Hutt City AFC,/lower-hutt-city-afc/startseite/verein/30766,False
30768,ok,Bay Olympic FC,/bay-olympic-fc/startseite/verein/30768,False
308,ok,AA Internacional de Limeira,/aa-internacional-de-limeira/startseite/verein/308,False
3080,ok,Heidelberg United FC,/heidelberg-united-fc/startseite/verein/3080,False
30806,ok,Aberdeen FC U17,/aberdeen-fc-u17/startseite/verein/30806,False
30835,ok,Volga Nizhniy Novgorod II (-2016),/volga-nizhniy-novgorod-ii-2016/startseite/verein/30835,False
30836,ok,Bankstown City Lions FC,/bankstown-city-lions-fc/startseite/verein/30836,False
3085,ok,KM Torhout,/km-torhout/startseite/verein/3085,False
30854,ok,Club Independiente Petrolero,/club-independiente-petrolero/startseite/verein/30854,False
30856,ok,FK Nevėžis Kėdainiai,/fk-nevezis-kedainiai/startseite/verein/30856,False
